idempresa,olat,olon,n_obs,sd_km
830,-31.54006,-60.68811,268,0
9988,-26.917879,-65.331043,330,0
3419,-36.776006,-59.856317,126,0
3413,-36.78144,-59.862217,132,0
7340,-40.800308,-62.982327,893,0
8355,-37.59838,-62.40936,772,0
7301,-37.59286,-62.41933,868,0
6729,-34.43619,-58.561496,713,0
8288,-33.154683,-60.503595,506,0
9790,-33.245986,-61.364386,96,0
9754,-31.36437,-64.22483,948,0
6673,-27.64291,-55.50152,36,0
6478,-38.09943,-62.21819,804,0
3181,-29.14451,-59.25876,1054,0
4305,-34.18106,-62.02283,16,0
4302,-34.32122,-62.03701,16,0
1115,-31.39189,-61.07749,733,0
8916,-32.636328,-58.69842,438,0
5167,-31.44257,-60.930525,2,0
6614,-26.61573,-54.11292,1013,0
6595,-27.22069,-54.97253,802,0
2602,-26.99857,-54.49387,1002,0
8546,-27.010869,-54.468776,1008,0
2617,-27.83365,-61.13834,737,0
5075,-27.825987,-61.109606,8,0
2975,-31.49243,-64.16868,562,0
943,-30.69935,-61.04426,579,0
6815,-32.964911,-68.853604,112,0
3209,-32.94999,-68.78707,906,0
6655,-34.70238,-58.33944,889,0
10233,-32.30371,-59.14156,489,0
4323,-31.97983,-68.44052,670,0
4462,-38.942266,-68.062475,1220,0
9133,-26.818379,-55.027061,683,0
8384,-35.816421,-61.910109,1094,0
6352,-35.84771,-61.90913,826,0
2531,-34.652593,-58.421614,262,0
10844,-27.764973,-64.359365,186,0
5426,-34.008487,-61.599559,660,0
2267,-29.14811,-59.26558,758,0
3351,-33.60479,-69.10395,723,0
5366,-34.715687,-58.395017,338,0
6191,-31.4455575678327,-64.1486483205168,582,0
6829,-31.316479,-64.288492,570,0
8357,-31.440666,-64.160479,596,0
9623,-24.44284,-65.17043,582,0
3578,-31.33136,-64.26374,1645,0
928,-31.03282,-58.07312,747,0
3083,-31.431306,-61.257423,42,0
2171,-34.701693,-58.401313,534,0
5636,-34.701693,-58.401313,40,0
6365,-37.470567,-61.928988,2,0
7017,-37.183589,-62.766077,2,0
8132,-29.35295,-62.42985,846,0
9595,-29.232648,-61.76835,436,0
10527,-34.318365,-58.987519,210,0
7540,-34.50299,-58.56092,830,0
10458,-34.58717,-58.52579,412,0
4619,-26.80183,-65.1904,943,0
8341,-33.577807,-62.617957,22,0
3665,-34.731948,-58.248155,407,0
6964,-34.838791,-64.370127,317,0
5510,-34.567257,-59.11371,756,0
8812,-31.427765,-68.494938,362,0
8977,-33.12668,-60.80148,71,0
3979,-33.12668,-60.80148,146,0
1965,-33.895601,-60.563887,275,0
5677,-34.7102,-58.2708,729,0
1810,-32.978438,-60.644465,777,0
11491,-31.26107,-61.49344,8,0
11501,-31.25096,-61.49159,8,0
11275,-31.246663,-61.471413,192,0
4195,-39.027128,-67.587232,314,0
2882,-31.407486,-62.30936,934,0
9817,-34.61105,-60.95844,438,0
7566,-38.986781,-64.114935,120,0
4023,-33.89103,-60.58064,1053,0
3340,-33.1079070914557,-61.7024532592774,932,0
9492,-25.94809,-60.62244,758,0
7423,-32.75884,-63.79789,488,0
7965,-33.747792,-61.961724,26,0
6892,-34.47947,-58.52314,709,0
5633,-34.522691,-58.761406,1026,0
5969,-34.869372,-61.531609,254,0
9798,-34.402076,-58.634021,544,0
8265,-34.399189,-58.64639,692,0
117,-26.85519,-65.70955,750,0
123,-26.936247,-65.675995,743,0
645,-35.4559,-69.58617,749,0
6242,-33.11246,-64.35401,635,0
7934,-31.385265,-58.015274,1034,0
2597,-27.4873,-55.12546,1238,0
2594,-27.50182,-55.11191,1234,0
9215,-31.431306,-61.257423,736,0
11138,-33.577807,-62.617957,370,0
8058,-33.136495,-64.367507,658,0
9221,-38.162252,-58.781939,1124,0
11341,-32.241159,-58.235983,38,0
9536,-31.667625,-60.756317,432,0
400,-31.75546,-60.497235,852,0
5496,-34.56841,-58.47168,707,0
5507,-34.774572,-59.682812,746,0
777,-34.64389,-58.49628,813,0
10229,-31.576236,-61.365165,166,0
10893,-35.141515,-60.458368,210,0
10324,-35.12505,-60.49963,348,0
8120,-34.408566,-58.7254,1525,0
9347,-38.92803,-67.990329,654,0
1125,-38.94122,-68.00297,732,0
1118,-38.83255,-68.07243,736,0
7396,-37.7656,-67.71952,1140,0
7395,-37.66158,-67.75026,997,0
9637,-35.05339,-64.24113,200,0
6971,-31.646115,-60.718329,8,0
6944,-31.729962,-60.530849,8,0
6945,-31.438227,-64.501213,8,0
3884,-31.41443,-64.48813,10,0
4849,-27.401434,-55.902606,1050,0
580,-34.72567,-58.53188,749,0
10420,-34.74212,-58.49545,132,0
2944,-34.39287,-59.02698,474,0
2849,-32.968275,-60.641055,568,0
1837,-34.853803,-58.657215,634,0
6344,-32.92569,-68.83679,726,0
10753,-37.888079,-57.602389,16,0
8681,-34.70903,-58.504607,512,0
515,-34.32953,-58.98814,751,0
6839,-37.951021,-57.580887,1816,0
6675,-34.62832,-58.69057,2105,0
7680,-37.987999,-57.5677,1698,0
10912,-34.6106175291582,-59.1760455738344,572,0
7915,-34.63484,-58.7834,8,0
9244,-34.605201,-58.819249,1856,0
5617,-34.667294,-58.709483,70,0
1394,-34.667294,-58.709483,1566,0
1403,-34.66545,-58.7357,1543,0
5639,-34.66545,-58.7357,68,0
3185,-34.46332,-58.91279,757,0
3204,-34.46834,-58.91723,871,0
7800,-38.6912,-62.23381667,296,0
1526,-33.68995,-65.47289,921,0
6610,-33.673998,-65.450468,858,0
6334,-33.087833,-60.567954,792,0
6401,-34.719968,-58.595685,226,0
6330,-31.393438,-64.270178,432,0
7740,-31.287243,-64.293907,398,0
7741,-31.437377,-64.326381,362,0
8777,-31.464938,-64.426632,400,0
10965,-28.8896,-62.27287,148,0
8079,-34.608243,-58.463643,1190,0
3602,-34.454303,-58.732678,742,0
6948,-35.3975,-59.408727,1018,0
7227,-34.69924,-58.54211,635,0
5508,-26.17319,-58.19467,733,0
1962,-29.156804,-59.260174,662,0
8871,-32.98107,-60.65147,586,0
2851,-34.559454,-59.091719,1199,0
3143,-34.6575,-58.47865,859,0
2248,-31.592874,-60.940837,733,0
7840,-33.132006,-59.315385,118,0
820,-34.60565,-58.44044,319,0
6241,-24.83838,-65.44944,793,0
9972,-34.557095,-59.035694,373,0
8023,-34.58717,-58.52579,569,0
1393,-31.343103,-64.235932,1375,0
6958,-24.76886,-65.411859,876,0
2481,-34.59864,-58.390564,897,0
2290,-31.383869,-64.176113,1018,0
1163,-31.41863,-64.2273,863,0
8687,-31.39329,-64.095911,974,0
9601,-34.99083,-58.042168,72,0
5579,-34.75155,-58.26735,388,0
3720,-34.753022,-58.289601,1372,0
3986,-34.65763,-58.65883,727,0
10132,-34.687634,-58.522049,350,0
3519,-34.69111,-58.553455,385,0
3727,-34.953085,-57.95281,8,0
2524,-31.514204,-59.837679,907,0
1165,-31.458672,-64.168987,984,0
7278,-24.786262,-65.427478,82,0
11011,-24.786262,-65.427478,12,0
2900,-24.84127,-65.43408,821,0
7143,-24.81867,-65.41089,694,0
749,-32.981257,-60.635845,866,0
2417,-36.63536,-64.29788,840,0
3384,-34.54496,-58.58172,1471,0
10141,-24.39058,-65.14934,391,0
5789,-36.903557,-60.319981,1196,0
9429,-27.771906,-64.344812,1159,0
3394,-34.55232,-58.72308,26,0
5805,-37.818149,-58.219553,634,0
5427,-34.26688,-62.7015,16,0
1269,-31.19361,-64.31371,805,0
7776,-28.97165,-59.09655,860,0
9648,-34.448934,-58.896504,548,0
4349,-38.01616,-57.56022,802,0
2353,-36.22222,-61.10516,24,0
5733,-35.04102,-62.993765,2,0
7274,-31.390998,-58.035661,1098,0
8404,-24.438914,-65.012756,532,0
4547,-34.452818,-58.538881,912,0
5728,-31.393695,-64.211005,119,0
8372,-24.81348,-65.40033,70,0
3743,-31.58528,-60.0725,1006,0
1725,-33.88058,-62.83953,729,0
709,-25.9463,-60.61833,745,0
8554,-35.59821,-64.55888,8,0
5220,-34.8859,-60.007,896,0
8412,-30.99317,-57.91749,739,0
5877,-31.946887,-65.190229,116,0
259,-27.467161,-58.821191,729,0
10980,-28.4823236363532,-65.7375747487378,346,0
6832,-39.002376,-67.848085,1804,0
8139,-31.60312,-60.67456,840,0
10918,-27.437049,-58.970487,448,0
499,-34.919559,-57.988914,12,0
501,-34.946813,-57.94568,20,0
6375,-24.378323,-65.119355,50,0
8383,-24.38875,-65.25676,18,0
7175,-23.154029,-64.327149,50,0
7614,-24.667837,-65.054295,40,0
8241,-24.823605,-65.410635,52,0
144,-32.91504,-60.68541,759,0
1996,-34.57475,-58.59721,700,0
1979,-33.21617,-68.48459,711,0
8182,-32.912625,-68.833215,333,0
4834,-34.451795,-58.91615,1022,0
4443,-32.899471,-68.851513,122,0
4440,-32.852546,-68.834548,130,0
10971,-30.866957,-61.348432,178,0
6845,-37.98202,-63.60197,664,0
4248,-32.251078,-62.931779,4,0
5721,-34.545401,-59.122565,172,0
7477,-32.84911,-61.256706,8,0
6062,-31.330719,-64.21054,468,0
10423,-34.75155,-58.26735,468,0
517,-34.569744,-58.491754,5,0
3032,-34.195965,-60.731593,736,0
3033,-34.20261,-60.71811,738,0
1620,-34.71778,-58.35778,804,0
5876,-30.741836,-59.600129,152,0
1198,-34.78518,-58.30103,853,0
6923,-38.71866,-62.25397,838,0
530,-33.88979,-61.10513,842,0
528,-33.894609,-61.101907,858,0
8742,-26.77269,-65.229324,737,0
10954,-34.776702,-58.306688,78,0
6787,-34.65543,-58.34805,552,0
7997,-36.22888,-61.11585,814,0
5992,-35.629154,-59.782673,235,0
1458,-34.6415,-58.48784,837,0
8259,-24.67493,-65.05001,24,0
8797,-32.188865,-64.119423,108,0
6400,-34.705546,-58.434309,68,0
9453,-34.86851,-58.54048,872,0
10382,-31.39059,-64.20382,876,0
8768,-27.816875,-64.272758,80,0
3151,-36.612924,-64.280959,1008,0
2690,-37.585019,-62.417683,990,0
7230,-35.834398,-61.860597,1032,0
7942,-35.68612,-63.78309,1136,0
2448,-33.462428815744,-62.4329910314789,8,0
1548,-34.60581,-58.6204,4,0
6332,-34.69202,-58.59978,893,0
5972,-31.86577,-60.5742,739,0
10927,-29.149364,-59.657089,140,0
2024,-34.583249,-58.580777,134,0
4794,-34.665547,-58.626926,100,0
5377,-27.600872,-61.309309,552,0
8351,-27.488008,-61.667656,502,0
6170,-31.30063,-63.76164,399,0
10322,-31.30063,-63.76164,338,0
6988,-31.232495,-59.98607,778,0
10943,-37.818854,-58.220747,337,0
9021,-38.0055177080873,-57.5599527688378,1012,0
6644,-32.720312,-60.760026,722,0
4005,-30.30844,-61.23293,725,0
2323,-38.162252,-58.781939,54,0
5353,-32.89416,-60.71416,222,0
2421,-34.97565,-67.69403,707,0
4576,-32.016274,-62.915557,1259,0
6333,-31.26587,-61.0718,194,0
3876,-25.10483,-65.53392,558,0
3726,-35.80919,-61.89963,766,0
8983,-31.87381,-62.70357,132,0
6150,-30.99568,-62.82662,4,0
7950,-39.03493,-67.53889,266,0
1344,-31.0194861282196,-64.0641220144614,745,0
5665,-34.55627,-59.117009,844,0
2327,-33.62681,-62.39911,737,0
3864,-26.81297,-65.21493,733,0
5592,-34.819063,-58.394857,1314,0
1010,-32.55948,-65.24419,737,0
3454,-34.92568,-57.93377,438,0
2708,-28.58483,-62.96539,781,0
4308,-27.09917,-61.06724,1028,0
770,-34.59098,-58.51259,707,0
229,-32.385948,-59.787786,899,0
227,-32.397771,-59.789718,894,0
231,-32.39234,-59.78721,866,0
2032,-38.73949,-61.26278,742,0
8757,-34.98879,-58.00333,719,0
1907,-27.436883,-58.98505,729,0
295,-25.07385,-65.49706,769,0
4896,-36.678968,-64.371966,24,0
5363,-29.784501,-58.071546,834,0
7248,-34.83695,-64.58334,136,0
8297,-29.42726,-66.86027,21,0
2804,-29.27258,-65.05583,1196,0
8697,-24.233087,-64.868674,348,0
2469,-31.95059,-65.15667,627,0
7347,-31.95353,-65.17226,633,0
2089,-33.28703,-66.3238,588,0
7951,-32.891192,-68.830971,1164,0
6868,-26.790011,-65.186776,22,0
2011,-34.661656,-58.388413,966,0
7104,-34.5783,-58.5143,109,0
2012,-34.5215,-58.51331,995,0
8276,-38.70962,-62.27739,715,0
778,-34.60842,-58.515555,361,0
1315,-34.52534,-58.50692,751,0
8339,-34.62074,-58.45426,827,0
9995,-34.42717,-58.57424,64,0
3100,-34.56364,-58.43717,536,0
3004,-34.52658,-58.5732,735,0
7784,-34.674,-58.34451,757,0
3002,-34.6499440131249,-58.4612921455595,705,0
7391,-34.47261,-58.67051,819,0
3102,-49.97979,-68.92874,714,0
9670,-34.853613,-58.502675,518,0
2721,-34.933903,-57.980366,556,0
2718,-34.93288,-57.97984,714,0
3953,-34.78327,-58.23157,1067,0
9825,-27.4321332231631,-65.6131401928569,854,0
8311,-24.829537,-65.408963,827,0
4398,-31.76832,-61.823343,812,0
9076,-34.55232,-58.72308,1283,0
5842,-34.573853,-58.583866,638,0
9013,-26.335158,-60.428084,986,0
3476,-34.44974,-58.6627,14,0
942,-27.4582,-58.99222,178,0
9957,-31.3958,-64.1117,505,0
7750,-32.970852,-60.660467,878,0
7929,-33.017719,-60.63266,998,0
10956,-30.869253,-61.349707,336,0
2565,-30.866957,-61.348432,716,0
6772,-34.61656,-58.54049,783,0
4799,-22.516155,-63.806437,4,0
1585,-38.38007,-60.27942,8,0
2538,-33.50026,-64.31475,729,0
7832,-22.53684,-63.79751,10,0
4150,-34.50313,-58.52915,216,0
5341,-38.016197,-57.574515,78,0
5325,-38.000907,-57.566793,8,0
10750,-35.616422,-61.369258,252,0
7736,-33.054307,-68.881386,130,0
1448,-31.6078,-60.719829,138,0
1449,-31.740288,-60.531655,162,0
7218,-34.63377,-58.40586,1331,0
7127,-32.897419,-68.851593,12,0
2570,-32.969436,-68.876874,8,0
241,-39.31095,-65.7553,904,0
4112,-34.72232,-58.51167,791,0
5048,-31.373146,-64.218997,70,0
1842,-34.776695,-58.391605,102,0
8416,-34.49543,-61.54189,723,0
8417,-35.08649,-61.51842,734,0
8467,-34.63446,-58.46313,692,0
11107,-37.289926,-59.171556,80,0
4741,-34.287902,-60.240109,1062,0
8222,-34.32265,-60.23462,1058,0
961,-34.68861,-58.63646,749,0
984,-34.692992,-58.636888,631,0
9850,-26.8531,-65.22399,574,0
8402,-26.815549,-65.249303,136,0
6304,-34.597426,-60.956531,770,0
4158,-34.86934,-61.52978,734,0
5923,-36.26222,-57.70861,1139,0
2926,-34.62518,-58.63213,1241,0
2310,-26.86989,-65.18081,126,0
2325,-26.82382,-65.15444,769,0
2312,-26.83767,-65.17014,767,0
10158,-34.952477,-58.827929,356,0
2806,-34.435032,-58.567637,10,0
8181,-34.7331,-58.40987,759,0
9797,-27.774872,-64.271024,308,0
8015,-34.778489,-58.28988,741,0
7072,-34.791616,-58.311399,801,0
4866,-24.18221,-65.31105,162,0
2620,-34.83881,-64.5912,678,0
8445,-34.756587,-65.271465,598,0
459,-34.966945,-57.979556,68,0
6080,-34.615345,-58.473055,48,0
4526,-32.923331,-60.800029,822,0
760,-34.496,-61.53957,32,0
8365,-29.17355,-56.64431,118,0
6826,-34.38711,-58.56164,6,0
4410,-35.17976,-59.06496,1261,0
5912,-38.779991,-62.267456,374,0
6026,-35.64199,-61.36655,8,0
6028,-35.64199,-61.36655,212,0
7299,-34.64604,-58.46665,223,0
10360,-34.878657,-57.879361,253,0
7643,-33.15202,-60.51637,733,0
3067,-34.665873,-58.725249,854,0
3066,-34.648549,-58.658267,800,0
2674,-34.631439,-58.382504,1022,0
6065,-34.50824,-58.49177,743,0
3055,-34.541403,-58.505795,1238,0
3554,-31.741516,-60.540548,1082,0
3552,-31.742513,-60.517637,286,0
9100,-30.944164,-61.540902,731,0
4502,-30.944164,-61.540902,36,0
8564,-34.855344,-58.074867,564,0
9497,-34.81079,-58.542162,202,0
9501,-32.921747,-60.675087,221,0
9498,-34.773234,-58.267362,342,0
9421,-34.6433,-58.62566,148,0
9499,-34.39814,-58.65099,205,0
9420,-34.475557,-58.574679,396,0
9418,-38.01948,-57.57122,364,0
9424,-34.679108,-58.55017,230,0
9606,-31.36437,-64.22483,32,0
9500,-32.957113,-60.640693,310,0
9425,-34.768672,-58.396358,220,0
9423,-34.49912,-58.54305,360,0
9419,-38.006026,-57.56107,368,0
9607,-34.48593,-58.615328,118,0
9422,-34.45575,-58.8978,506,0
9417,-38.75249,-62.28361,348,0
7173,-37.95504,-57.58017,1224,0
7054,-35.05339,-64.24113,94,0
7381,-29.16083,-59.65793,1003,0
9756,-31.63024,-60.71369,114,0
9897,-31.60797,-60.5798,246,0
4465,-34.694432,-58.330386,100,0
9973,-34.848391,-62.466534,789,0
4364,-34.848391,-62.466534,273,0
10500,-26.81468,-65.20675,564,0
8128,-34.755087,-58.348081,406,0
1013,-34.722681,-58.444264,1146,0
4567,-37.99028,-57.6079,734,0
10712,-47.74799,-65.89476,248,0
8358,-38.03229,-57.587749,1376,0
10249,-34.641794,-58.624368,122,0
6999,-34.12546,-59.08166,224,0
3431,-32.922755,-60.684638,896,0
6246,-36.489781,-56.710936,464,0
2511,-32.95468,-60.641512,130,0
511,-30.9777,-64.08457,833,0
8406,-41.13871,-71.28922,1406,0
8790,-41.13288,-71.31828,1066,0
10864,-29.444947,-66.858283,172,0
1571,-50.33918,-72.277,46,0
5986,-36.454572,-62.859386,358,0
11210,-34.6707440164711,-59.03496230861,212,0
724,-34.68369,-58.69812,813,0
1009,-31.102546,-60.094545,496,0
2885,-34.57828,-58.64179,793,0
1546,-33.33619,-60.22293,882,0
5982,-35.08531,-57.74556,8,0
1741,-34.696968,-58.469329,970,0
6405,-34.677647,-58.40714,170,0
3845,-36.85395,-63.68845,886,0
3505,-33.63144,-64.02395,741,0
5358,-32.399697,-63.255558,124,0
8481,-27.472391,-58.80598,729,0
6927,-35.87708,-57.89432,732,0
6316,-33.15008,-64.35806,806,0
6327,-32.692544,-64.721839,4,0
1983,-33.094232,-64.36238,830,0
3372,-34.8981,-57.93922,973,0
3377,-34.752691,-58.215585,1320,0
5466,-31.427823,-62.096764,346,0
9493,-26.850203,-65.167677,842,0
2752,-33.0869,-68.461327,94,0
1262,-33.12634,-63.03738,737,0
3038,-34.848024,-58.09911,248,0
7321,-34.655269,-58.33713,1151,0
3224,-38.89443,-63.13782,723,0
3852,-31.658633,-68.273608,792,0
7843,-34.789161,-58.408165,588,0
11214,-34.950468,-57.903292,56,0
7354,-33.032278,-68.894716,114,0
6631,-34.61613,-58.63396,30,0
2893,-34.60174,-58.45408,731,0
4434,-34.85636,-58.39301,948,0
7212,-27.805147,-64.270198,1077,0
7279,-26.83736,-65.235697,10,0
9946,-33.017719,-60.63266,182,0
8780,-28.45287,-65.781734,746,0
8088,-28.470436,-65.693457,1256,0
4797,-35.667133,-63.737824,994,0
2920,-34.61563,-58.44907,707,0
7577,-34.640598,-58.516891,833,0
3164,-32.85886,-68.84226,39,0
1277,-28.842208,-59.638538,6,0
1294,-28.229666,-61.520308,8,0
9158,-28.8938739791217,-62.2651281626129,703,0
369,-29.11767,-59.65515,733,0
9159,-28.46122,-62.10594,703,0
1290,-29.2012,-59.746375,4,0
1273,-29.13234,-59.947624,5,0
1282,-28.971851,-59.849326,6,0
1270,-28.72454,-59.47665,6,0
10667,-34.85086,-58.27908,1412,0
7574,-34.41682,-58.9656,765,0
7413,-34.648654,-58.611952,76,0
481,-34.630028,-58.363559,932,0
6831,-34.53666,-58.54609,756,0
5364,-35.028677,-63.581982,12,0
11000,-34.4599670259593,-58.7440184006266,170,0
3212,-34.577387,-58.47525,122,0
1471,-36.02493,-60.01416,734,0
7933,-33.88076,-60.57573,592,0
4231,-38.57779,-58.7291,24,0
1440,-36.24894,-61.10412,742,0
10866,-34.681701,-58.385423,243,0
2499,-54.79351,-68.26198,722,0
5285,-34.60954,-58.57149,38,0
6961,-36.60136,-61.74426,534,0
7990,-35.026991,-58.744459,670,0
6099,-32.989737,-68.665533,14,0
10600,-32.918109,-68.743296,68,0
2021,-32.41611,-63.2317,737,0
2195,-32.63603,-62.69352,737,0
5820,-31.964977,-63.384376,452,0
6942,-38.009931,-57.546745,1015,0
180,-43.073408,-71.460581,900,0
8980,-33.643874,-69.152189,502,0
7459,-29.32767,-68.22771,747,0
4817,-23.13207,-64.32239,941,0
6488,-39.41411,-65.69169,728,0
9003,-29.71371,-57.21458,436,0
1794,-29.78981,-58.08849,495,0
502,-32.002635,-60.58563,815,0
10798,-27.710064,-64.196765,614,0
8451,-31.44416,-64.18698,813,0
572,-34.78957,-58.27835,120,0
3348,-34.72092,-58.78981,6,0
8157,-34.662584,-58.749885,868,0
9632,-32.901743,-68.696964,486,0
10163,-34.46107,-58.52769,300,0
433,-34.810578,-58.401001,982,0
6983,-34.7099,-58.366622,330,0
439,-34.67931,-58.404202,160,0
9736,-34.57291,-58.55211,726,0
3881,-34.761144,-58.38582,74,0
5079,-33.73533,-61.97704,442,0
6992,-33.774189,-61.95889,56,0
6991,-33.735563,-61.97682,56,0
9224,-38.95919,-68.07009,546,0
9734,-38.96009,-68.03979,322,0
3503,-32.962808,-61.552108,6,0
8094,-31.738228,-60.52161,156,0
6416,-34.6399,-58.625694,10,0
3831,-34.59866,-58.63597,801,0
4518,-33.435,-60.7842,28,0
9102,-33.435,-60.7842,388,0
7101,-27.38538,-55.91865,721,0
7100,-27.36719,-55.93519,721,0
7325,-46.79331,-67.96057,724,0
7326,-46.79611,-67.94898,18,0
1999,-46.54107,-68.92466,734,0
2000,-46.202751,-69.289066,4,0
3026,-35.672544,-63.775506,522,0
170,-34.628799,-58.516089,894,0
2516,-46.4611,-67.51647,882,0
2514,-46.4417,-67.5173,881,0
2283,-34.627607,-68.328961,2158,0
9591,-31.41443,-64.48813,378,0
9590,-31.438227,-64.501213,394,0
7324,-30.35143,-66.31232,490,0
9682,-31.37682,-64.12866,522,0
4018,-31.3419,-64.20751,724,0
6933,-32.92626,-60.6671,1422,0
1164,-33.92921,-64.44558,669,0
7928,-32.98138,-60.644507,995,0
11239,-27.732214,-64.237367,34,0
10812,-32.93776,-68.85827,97,0
11235,-32.87682,-68.85656,27,0
10811,-32.87682,-68.85656,34,0
3098,-34.86928,-58.09709,1445,0
7456,-35.87211,-57.89714,1222,0
10607,-35.871505,-57.897419,226,0
11428,-34.655476,-58.496289,116,0
2536,-34.51649,-58.57009,1489,0
3317,-32.937626,-60.688421,878,0
7309,-32.71762,-60.73139,876,0
7735,-32.753359,-60.734517,856,0
4070,-34.90913,-57.97961,868,0
1172,-33.621756,-64.593042,24,0
3391,-31.50994,-68.5171,737,0
9333,-26.810498,-65.191549,810,0
7925,-31.48796,-64.20629,787,0
7082,-26.80819,-65.26264,285,0
1431,-31.583294,-68.534951,92,0
1986,-45.92398,-67.55779,692,0
6811,-34.545332,-58.501432,88,0
6475,-34.79938,-58.326628,430,0
7398,-30.21119,-61.87258,733,0
7730,-31.41341,-64.48544,902,0
9036,-31.552025,-68.515219,728,0
4245,-31.42448,-64.49503,751,0
9801,-31.806819,-59.029606,490,0
3465,-33.241591,-60.316289,852,0
8410,-34.67936,-58.5497,745,0
8789,-38.060887,-57.571175,758,0
1214,-40.80355,-65.08124,200,0
8059,-35.035566,-63.012519,528,0
8660,-34.896373,-57.941257,801,0
7786,-35.629154,-59.782673,728,0
10651,-31.791138,-64.50729,280,0
798,-34.69905,-58.38049,733,0
1553,-33.04595,-61.1661,725,0
10342,-33.263493,-66.229331,376,0
3060,-35.49021,-62.99674,742,0
2178,-33.73298,-61.76995,202,0
8941,-31.73914,-60.50814,8,0
4043,-31.73914,-60.50814,656,0
2491,-34.647542,-58.48684,404,0
11042,-31.407573,-58.086442,136,0
8957,-34.666761,-58.599058,1020,0
6385,-32.8658,-68.83253,787,0
8661,-32.999937,-68.906411,819,0
6949,-32.71683,-68.67929,1148,0
6293,-31.390998,-58.035661,120,0
6652,-34.664921,-68.356805,366,0
2426,-34.6815,-58.51289,791,0
9795,-31.001127,-64.505718,546,0
8698,-31.107046,-64.48342,94,0
9516,-31.247086,-64.467637,650,0
9218,-35.233288,-63.606735,190,0
8176,-35.035227,-63.004949,537,0
8693,-34.78054,-63.0013,537,0
2678,-34.55629,-58.48091,970,0
7820,-34.60393,-58.40905,996,0
2443,-33.36364,-69.14329,778,0
11013,-34.725687,-58.258344,26,0
6119,-34.725687,-58.258344,4,0
1371,-25.2888,-57.72405,1182,0
1723,-32.15681,-58.40859,1080,0
1742,-34.742161,-58.607624,1225,0
2142,-38.74118,-60.60864,78,0
5342,-38.13145,-61.80006,746,0
641,-31.4235,-63.05029,741,0
642,-31.40183,-62.96028,737,0
636,-35.04881,-58.09263,751,0
4210,-35.1489,-65.946126,284,0
9938,-34.80524,-58.20635,598,0
2759,-33.11597,-66.06497,720,0
8901,-26.192318,-58.22506,712,0
8765,-25.29338,-57.7251,208,0
9481,-26.150503,-58.158182,568,0
8751,-26.19595,-58.17933,8,0
10191,-32.862421,-61.149734,296,0
4740,-33.69357,-59.64907,383,0
4837,-28.350275,-59.264148,374,0
6858,-30.03971,-57.76774,1046,0
8116,-29.46889,-60.21131,80,0
6823,-29.880206,-61.932688,848,0
7189,-29.465609,-60.211078,40,0
7170,-29.36023,-59.9724,80,0
7342,-36.42811,-61.42492,742,0
7917,-42.74205,-65.1138,732,0
8071,-36.027072,-59.083681,592,0
155,-34.10649,-59.02958,727,0
6288,-32.32675,-61.63567,718,0
6473,-34.457973,-58.63821,1041,0
6757,-31.74286,-60.52094,943,0
10130,-31.85042,-59.02755,266,0
4879,-41.24545,-68.69602,714,0
1268,-30.36429,-60.39743,733,0
4003,-31.60569,-60.71262,272,0
4325,-36.413904,-60.680056,103,0
8561,-36.93393,-60.16303,742,0
8563,-36.8773,-60.14396,734,0
